Gene,Average Log FC,p value,Adjusted                p value ,Subluster
AT3G55360,0.35,3.03845E-10,4.6625E-06,5
AT5G04820,0.35,2.17643E-09,3.33974E-05,5
AT5G46750,0.35,4.22091E-11,6.47699E-07,5
AT1G13750,0.35,2.57845E-12,3.95663E-08,5
AT4G26690,0.35,2.132E-10,3.27155E-06,5
AT1G17410,0.35,6.8549E-10,1.05188E-05,5
AT4G22130,0.35,5.92505E-10,9.09199E-06,5
AT4G16650,0.35,1.23276E-10,1.89167E-06,5
AT5G03140,0.35,3.26131E-12,5.00448E-08,5
AT3G54840,0.35,3.82522E-12,5.8698E-08,5
AT4G37110,0.35,8.2519E-10,1.26625E-05,5
AT5G12230,0.34,2.95359E-12,4.53228E-08,5
AT4G16210,0.34,1.21233E-10,1.86032E-06,5
AT2G24940,0.34,3.42492E-07,0.005255539,5
AT5G05610,0.34,1.06792E-09,1.63873E-05,5
AT4G35450,0.34,1.73128E-10,2.65665E-06,5
AT2G01600,0.34,2.12009E-11,3.25328E-07,5
AT3G63260,0.34,5.02541E-11,7.71149E-07,5
AT2G42590,0.34,1.31417E-10,2.0166E-06,5
AT1G79650,0.34,6.91262E-12,1.06074E-07,5
AT3G55880,0.34,6.8188E-11,1.04634E-06,5
AT1G02360,0.34,6.46158E-09,9.91529E-05,5
AT1G78620,0.34,4.3817E-13,6.72372E-09,5
AT3G29180,0.34,1.21184E-10,1.85957E-06,5
AT1G70330,0.34,8.08935E-12,1.24131E-07,5
AT1G06400,0.34,5.2189E-12,8.00841E-08,5
AT2G29050,0.34,1.78296E-13,2.73595E-09,5
AT4G31080,0.34,4.04059E-10,6.20029E-06,5
AT2G38740,0.34,5.91319E-10,9.07379E-06,5
AT5G51880,0.34,1.08179E-12,1.66E-08,5
AT1G04440,0.34,2.94028E-12,4.51186E-08,5
AT4G31480,0.34,1.21587E-07,0.001865748,5
AT5G49100,0.34,5.11326E-10,7.8463E-06,5
AT4G33910,0.34,7.3876E-10,1.13363E-05,5
AT3G19100,0.34,2.563E-09,3.93292E-05,5
AT3G62130,0.34,2.7787E-10,4.26391E-06,5
AT3G47160,0.34,1.16485E-10,1.78746E-06,5
AT1G68060,0.34,5.01162E-08,0.000769034,5
AT1G62520,0.34,5.48324E-08,0.000841403,5
AT2G17440,0.34,3.9867E-10,6.1176E-06,5
AT3G61050,0.34,2.26948E-12,3.48252E-08,5
AT1G10410,0.34,2.3959E-12,3.67651E-08,5
AT4G23420,0.34,1.23623E-07,0.001897,5
AT3G01330,0.34,3.02779E-10,4.64614E-06,5
AT1G66430,0.34,1.2842E-10,1.9706E-06,5
AT5G07470,0.34,2.79889E-08,0.00042949,5
AT2G37550,0.34,3.44547E-07,0.005287072,5
AT5G27450,0.34,2.55319E-07,0.003917873,5
AT4G25570,0.34,6.72994E-08,0.001032709,5
AT3G15580,0.34,4.20698E-11,6.4556E-07,5
AT3G06580,0.34,1.46027E-10,2.24078E-06,5
AT2G43080,0.34,2.20679E-12,3.38632E-08,5
AT1G03610,0.34,9.26803E-12,1.42218E-07,5
AT5G58740,0.34,1.43696E-12,2.20501E-08,5
AT5G59950,0.34,3.51055E-07,0.005386941,5
AT5G18700,0.34,7.41267E-08,0.001137475,5
AT3G20130,0.34,4.39804E-09,6.7488E-05,5
AT4G13990,0.34,5.52295E-11,8.47496E-07,5
AT4G28703,0.34,2.6444E-07,0.004057835,5
AT5G08120,0.34,3.74794E-12,5.75122E-08,5
AT1G15140,0.34,1.7564E-14,2.69519E-10,5
AT3G62830,0.34,4.55142E-09,6.98416E-05,5
AT2G01470,0.34,7.64391E-11,1.17296E-06,5
AT3G57930,0.33,5.81386E-07,0.008921361,5
AT1G17210,0.33,8.34359E-14,1.28032E-09,5
AT3G12320,0.33,1.62973E-08,0.000250083,5
AT3G57340,0.33,2.07428E-10,3.18299E-06,5
AT1G57765,0.33,9.25656E-11,1.42042E-06,5
AT1G73160,0.33,1.20082E-10,1.84265E-06,5
AT5G05880,0.33,8.84979E-09,0.0001358,5
AT3G01410,0.33,5.46052E-12,8.37916E-08,5
AT5G43700,0.33,6.77273E-09,0.000103928,5
AT5G61500,0.33,1.80917E-11,2.77617E-07,5
AT1G79590,0.33,7.4832E-12,1.1483E-07,5
AT1G12420,0.33,1.34992E-08,0.000207146,5
AT3G09470,0.33,6.10989E-11,9.37562E-07,5
AT1G61900,0.33,4.59898E-15,7.05714E-11,5
AT5G46860,0.33,8.58119E-13,1.31678E-08,5
AT5G55730,0.33,1.87184E-14,2.87234E-10,5
AT3G55560,0.33,2.96778E-10,4.55407E-06,5
AT3G25040,0.33,3.05052E-12,4.68102E-08,5
AT2G03690,0.33,4.30743E-14,6.60976E-10,5
AT5G05090,0.33,1.3553E-10,2.07971E-06,5
AT5G24290,0.33,2.28015E-09,3.49889E-05,5
AT5G64030,0.33,1.92559E-09,2.95482E-05,5
AT4G13160,0.33,6.41319E-09,9.84104E-05,5
AT2G01910,0.33,5.66048E-13,8.68601E-09,5
AT5G58560,0.33,1.57482E-10,2.41657E-06,5
AT1G71270,0.33,5.41064E-12,8.30263E-08,5
AT1G75080,0.33,1.57729E-07,0.002420344,5
AT5G09900,0.33,5.7072E-08,0.00087577,5
AT4G26630,0.33,1.60889E-07,0.002468836,5
AT4G32040,0.33,1.95512E-12,3.00014E-08,5
AT1G47200,0.33,1.70332E-10,2.61374E-06,5
AT5G12930,0.33,8.31096E-11,1.27532E-06,5
AT3G62290,0.33,3.29861E-10,5.06172E-06,5
AT5G11680,0.33,1.63572E-08,0.000251002,5
AT5G25570,0.33,2.07999E-09,3.19175E-05,5
AT2G47710,0.32,1.11079E-08,0.000170451,5
AT3G06550,0.32,6.30717E-12,9.67835E-08,5
AT2G07170,0.32,3.19303E-09,4.89971E-05,5
AT1G79990,0.32,6.99534E-08,0.001073434,5
AT1G18480,0.32,4.78382E-13,7.34076E-09,5
AT3G05990,0.32,2.63167E-12,4.03829E-08,5
AT5G11890,0.32,5.05202E-08,0.000775233,5
AT1G49910,0.32,3.94834E-13,6.05872E-09,5
AT1G59710,0.32,8.03158E-08,0.001232446,5
AT5G11860,0.32,8.14176E-14,1.24935E-09,5
AT3G52710,0.32,4.87066E-08,0.000747403,5
AT2G46505,0.32,2.05662E-07,0.003155887,5
AT1G78790,0.32,6.62597E-17,1.01675E-12,5
AT3G20310,0.32,3.23527E-10,4.96452E-06,5
AT4G13010,0.32,2.0317E-10,3.11764E-06,5
AT3G50360,0.32,1.47788E-08,0.000226781,5
AT1G18070,0.32,3.3716E-09,5.17372E-05,5
AT3G06170,0.32,3.56935E-12,5.47717E-08,5
AT4G32590,0.32,4.82749E-12,7.40779E-08,5
AT1G20575,0.32,1.11394E-09,1.70935E-05,5
AT5G36890,0.32,2.21554E-12,3.39974E-08,5
AT3G15115,0.32,1.50565E-09,2.31041E-05,5
AT4G28430,0.32,2.84068E-08,0.000435902,5
AT1G56450,0.32,3.12936E-07,0.004802006,5
AT2G04100,0.32,4.82596E-11,7.40544E-07,5
AT3G17000,0.32,3.57785E-08,0.000549021,5
AT5G63190,0.32,5.1493E-07,0.007901596,5
AT3G46060,0.32,5.65177E-07,0.008672645,5
AT1G32127,0.32,5.48948E-14,8.42361E-10,5
AT4G17270,0.32,2.15225E-10,3.30262E-06,5
AT4G14455,0.32,1.63334E-10,2.50636E-06,5
AT5G51380,0.32,3.13024E-13,4.80336E-09,5
AT3G06180,0.32,2.79507E-13,4.28904E-09,5
AT5G53570,0.32,1.69598E-08,0.000260248,5
AT4G22150,0.32,1.35003E-08,0.000207163,5
AT4G38510,0.32,1.01978E-07,0.001564859,5
AT2G25610,0.32,1.70382E-08,0.000261451,5
AT2G10950,0.32,1.19703E-12,1.83684E-08,5
AT5G46410,0.32,5.82047E-13,8.93151E-09,5
AT3G15770,0.32,3.19946E-07,0.004909576,5
AT1G07230,0.32,3.87999E-12,5.95384E-08,5
AT2G31370,0.32,2.01661E-12,3.0945E-08,5
AT3G59920,0.32,2.70021E-08,0.000414347,5
AT3G14560,0.32,9.53004E-08,0.001462384,5
AT2G45490,0.32,5.06857E-10,7.77772E-06,5
AT3G54710,0.32,2.08526E-12,3.19984E-08,5
AT1G09920,0.32,3.85045E-12,5.90851E-08,5
AT5G39820,0.32,3.857E-09,5.91857E-05,5
AT1G14020,0.31,6.09423E-13,9.35159E-09,5
AT2G18510,0.31,1.39941E-15,2.14739E-11,5
AT4G21790,0.31,1.07636E-10,1.65167E-06,5
AT1G24170,0.31,1.85849E-07,0.002851855,5
AT2G47970,0.31,9.84121E-12,1.51013E-07,5
AT1G79060,0.31,2.26611E-10,3.47735E-06,5
AT1G14040,0.31,3.20818E-12,4.92296E-08,5
AT3G61630,0.31,3.07658E-08,0.000472101,5
AT3G05545,0.31,5.30838E-09,8.14571E-05,5
AT3G44100,0.31,2.36728E-07,0.003632593,5
AT3G54180,0.31,6.36308E-08,0.000976414,5
AT4G31170,0.31,1.36232E-11,2.09049E-07,5
AT2G19270,0.31,3.86055E-09,5.92402E-05,5
AT5G10190,0.31,1.56134E-11,2.39588E-07,5
AT1G15350,0.31,3.19201E-13,4.89814E-09,5
AT3G14840,0.31,2.63381E-08,0.000404158,5
AT3G02880,0.31,5.35151E-16,8.21189E-12,5
AT4G02050,0.31,7.31966E-11,1.1232E-06,5
AT4G37020,0.31,3.47411E-16,5.33103E-12,5
AT5G43040,0.31,1.83035E-10,2.80867E-06,5
AT3G08680,0.31,7.1024E-10,1.08986E-05,5
AT1G19140,0.31,1.7226E-11,2.64332E-07,5
AT5G08580,0.31,7.85859E-11,1.2059E-06,5
AT4G30550,0.31,3.06072E-07,0.004696669,5
AT5G50870,0.31,1.03136E-07,0.001582618,5
AT5G54540,0.31,1.53934E-14,2.36212E-10,5
AT3G11800,0.31,3.88789E-07,0.005965961,5
AT3G02340,0.31,1.56364E-08,0.000239941,5
AT3G18210,0.31,2.89961E-12,4.44946E-08,5
AT1G76900,0.31,6.07321E-13,9.31934E-09,5
AT5G18460,0.31,3.9819E-11,6.11023E-07,5
AT4G31600,0.31,1.2764E-11,1.95863E-07,5
AT5G60150,0.31,9.51359E-11,1.45986E-06,5
AT3G57060,0.31,5.129E-10,7.87045E-06,5
AT1G16210,0.31,5.03327E-11,7.72355E-07,5
AT1G49840,0.31,2.17248E-07,0.003333664,5
AT4G27960,0.31,6.26916E-08,0.000962002,5
AT1G80610,0.31,1.14696E-10,1.76001E-06,5
AT5G65750,0.31,2.26683E-09,3.47845E-05,5
AT3G50500,0.31,8.98564E-10,1.37885E-05,5
AT3G18490,0.31,2.06831E-07,0.003173822,5
AT5G13500,0.31,8.32226E-09,0.000127705,5
AT3G05000,0.31,1.06065E-08,0.000162757,5
AT3G19760,0.31,2.58132E-07,0.00396103,5
AT1G35580,0.30,1.7419E-07,0.002672945,5
AT1G06320,0.30,8.37872E-11,1.28571E-06,5
AT4G17100,0.30,4.41678E-07,0.006777543,5
AT2G29560,0.30,5.99071E-13,9.19275E-09,5
AT3G13320,0.30,4.82836E-13,7.40912E-09,5
AT4G31130,0.30,5.23553E-10,8.03393E-06,5
AT3G24300,0.30,1.52802E-08,0.000234475,5
AT2G30980,0.30,1.85635E-12,2.84858E-08,5
AT5G14720,0.30,1.20531E-11,1.84954E-07,5
AT2G33220,0.30,4.91875E-07,0.007547818,5
AT1G27070,0.30,1.07331E-12,1.64699E-08,5
AT4G30610,0.30,3.94107E-08,0.000604757,5
AT3G06860,0.30,2.12963E-09,3.26792E-05,5
AT1G77740,0.30,3.25006E-15,4.98722E-11,5
AT4G04210,0.30,7.19579E-09,0.000110419,5
AT1G68400,0.30,3.29799E-08,0.000506077,5
AT5G48380,0.30,8.36833E-09,0.000128412,5
AT1G34750,0.30,4.0605E-08,0.000623083,5
AT4G35000,0.30,3.99112E-07,0.006124369,5
AT5G17310,0.30,2.82773E-08,0.000433915,5
AT5G42000,0.30,2.47631E-08,0.00037999,5
AT5G04990,0.30,5.62423E-11,8.63038E-07,5
AT2G28890,0.30,1.30185E-11,1.99769E-07,5
AT3G62860,0.30,6.36232E-10,9.76298E-06,5
AT1G32630,0.30,6.24629E-12,9.58493E-08,5
AT3G03740,0.30,1.09905E-12,1.6865E-08,5
AT5G06265,0.30,3.17502E-13,4.87207E-09,5
AT3G04930,0.30,1.34591E-09,2.06529E-05,5
AT1G18040,0.30,3.91095E-11,6.00136E-07,5
AT3G13224,0.30,7.4558E-10,1.14409E-05,5
AT5G62130,0.30,5.02069E-10,7.70425E-06,5
AT1G10500,0.30,2.01945E-09,3.09885E-05,5
AT3G60200,0.30,3.45147E-11,5.29628E-07,5
AT5G07300,0.30,6.9654E-12,1.06884E-07,5
AT3G05280,0.30,5.94614E-08,0.000912436,5
AT1G47830,0.30,7.03641E-09,0.000107974,5
AT5G18500,0.29,7.92107E-14,1.21549E-09,5
AT1G31300,0.29,3.08223E-12,4.72969E-08,5
AT1G10940,0.29,1.08627E-08,0.000166688,5
AT2G35190,0.29,8.17259E-11,1.25408E-06,5
AT4G38630,0.29,3.12259E-07,0.00479162,5
AT4G30200,0.29,1.02556E-07,0.001573721,5
AT5G64860,0.29,1.16091E-09,1.78142E-05,5
AT3G08030,0.29,9.74692E-08,0.001495664,5
AT1G28250,0.29,6.41805E-12,9.84849E-08,5
AT1G77370,0.29,2.22568E-07,0.003415307,5
AT2G47920,0.29,1.33907E-07,0.002054803,5
AT4G14150,0.29,3.71594E-08,0.000570211,5
AT5G66200,0.29,4.75752E-10,7.30041E-06,5
AT5G35160,0.29,1.64981E-10,2.53163E-06,5
AT5G54430,0.29,5.21212E-07,0.007997994,5
AT5G02010,0.29,1.12286E-12,1.72303E-08,5
AT3G58710,0.29,3.3112E-09,5.08104E-05,5
AT4G25840,0.29,2.53336E-09,3.88745E-05,5
AT1G19300,0.29,3.01444E-12,4.62566E-08,5
AT3G63120,0.29,3.87384E-09,5.94441E-05,5
AT1G11310,0.29,1.68862E-07,0.002591195,5
AT5G43190,0.29,9.4451E-10,1.44935E-05,5
AT1G63460,0.29,2.3899E-07,0.003667298,5
AT3G51130,0.29,4.75612E-08,0.000729826,5
AT5G08190,0.29,1.54271E-09,2.36729E-05,5
AT4G37530,0.29,4.42415E-07,0.006788851,5
AT3G51370,0.29,3.214E-07,0.004931877,5
AT4G02340,0.29,7.35088E-10,1.12799E-05,5
AT1G25420,0.29,9.74086E-10,1.49473E-05,5
AT2G20780,0.29,2.4973E-11,3.83211E-07,5
AT4G12050,0.29,5.19836E-10,7.97688E-06,5
AT3G09570,0.29,2.32855E-11,3.57316E-07,5
AT1G19880,0.29,6.04656E-08,0.000927845,5
AT5G54800,0.29,7.95039E-10,1.21999E-05,5
AT1G63480,0.29,1.96421E-13,3.01409E-09,5
AT1G20090,0.29,3.65267E-08,0.000560503,5
AT2G02470,0.29,3.06366E-09,4.70119E-05,5
AT1G18550,0.29,3.16211E-07,0.004852261,5
AT5G63640,0.28,5.87461E-11,9.01459E-07,5
AT1G74790,0.28,1.75129E-08,0.000268736,5
AT4G36750,0.28,3.06389E-08,0.000470154,5
AT4G39910,0.28,2.21433E-09,3.39789E-05,5
AT3G12240,0.28,3.37024E-07,0.005171636,5
AT1G53300,0.28,7.54719E-10,1.15812E-05,5
AT3G03980,0.28,2.04935E-11,3.14473E-07,5
AT5G07360,0.28,4.74633E-09,7.28324E-05,5
AT1G70690,0.28,1.86867E-08,0.000286748,5
AT1G71020,0.28,2.7117E-12,4.16111E-08,5
AT1G04530,0.28,1.55929E-09,2.39273E-05,5
AT1G33780,0.28,6.22981E-09,9.55964E-05,5
AT5G06750,0.28,1.1207E-10,1.71971E-06,5
AT3G58490,0.28,7.27517E-08,0.001116374,5
AT5G41340,0.28,5.87135E-10,9.00958E-06,5
AT4G14160,0.28,1.29398E-07,0.001985606,5
AT2G18250,0.28,8.60308E-14,1.32014E-09,5
AT2G13560,0.28,2.86315E-07,0.004393501,5
AT5G35680,0.28,1.09656E-07,0.00168267,5
AT3G62020,0.28,9.73657E-11,1.49408E-06,5
AT1G18720,0.28,1.12033E-07,0.001719146,5
AT5G58787,0.28,8.54161E-12,1.31071E-07,5
AT3G02600,0.28,2.07407E-10,3.18267E-06,5
AT1G18330,0.28,6.31912E-09,9.69669E-05,5
AT5G03050,0.28,9.88594E-09,0.0001517,5
AT2G40750,0.28,8.58529E-09,0.000131741,5
AT5G40890,0.28,7.70366E-08,0.001182126,5
AT1G75380,0.28,5.21346E-07,0.008000047,5
AT1G76940,0.28,8.22695E-11,1.26242E-06,5
AT5G58030,0.28,4.83274E-07,0.007415847,5
AT2G27770,0.28,1.29015E-08,0.000197974,5
AT1G28440,0.28,1.20609E-10,1.85075E-06,5
AT2G01570,0.28,7.22645E-11,1.1089E-06,5
AT1G78200,0.28,1.45161E-09,2.2275E-05,5
AT5G45940,0.28,3.9233E-07,0.006020308,5
AT1G65430,0.28,1.91376E-13,2.93666E-09,5
AT2G22475,0.28,6.49957E-13,9.9736E-09,5
AT5G55660,0.28,6.83937E-08,0.001049501,5
AT1G56550,0.28,1.62932E-10,2.5002E-06,5
AT3G20020,0.28,3.50644E-11,5.38064E-07,5
AT1G49050,0.28,5.06814E-09,7.77705E-05,5
AT4G28480,0.28,3.97863E-08,0.000610521,5
AT3G03520,0.28,1.26692E-07,0.001944092,5
AT3G16690,0.28,3.33295E-10,5.1144E-06,5
AT4G39100,0.28,2.3584E-11,3.61897E-07,5
AT3G10500,0.28,5.30296E-07,0.008137398,5
AT5G04160,0.28,8.21707E-08,0.00126091,5
AT1G63830,0.28,6.33155E-10,9.71576E-06,5
AT5G46630,0.28,1.24103E-08,0.000190436,5
AT4G00525,0.28,5.16841E-09,7.93093E-05,5
AT5G12040,0.28,9.82724E-11,1.50799E-06,5
AT5G22950,0.27,2.98203E-09,4.57593E-05,5
AT5G28770,0.27,3.55791E-12,5.45962E-08,5
AT1G15470,0.27,5.22188E-08,0.000801298,5
AT4G12840,0.27,9.30107E-10,1.42725E-05,5
AT4G27080,0.27,5.63334E-08,0.000864437,5
AT4G18230,0.27,8.1402E-14,1.24911E-09,5
AT2G42880,0.27,3.57025E-07,0.005478548,5
AT5G65490,0.27,1.27117E-07,0.001950611,5
AT4G00820,0.27,1.69072E-09,2.59441E-05,5
AT5G08380,0.27,5.36866E-07,0.008238215,5
AT1G18835,0.27,1.05263E-09,1.61526E-05,5
AT1G68300,0.27,1.16341E-07,0.001785259,5
AT2G19830,0.27,6.6214E-09,0.000101605,5
AT5G19200,0.27,4.64511E-11,7.12792E-07,5
AT2G02810,0.27,1.72533E-11,2.64752E-07,5
AT1G31340,0.27,7.01807E-10,1.07692E-05,5
AT1G14230,0.27,1.20643E-09,1.85126E-05,5
AT1G73250,0.27,4.57964E-09,7.02745E-05,5
AT1G25490,0.27,9.92971E-08,0.001523713,5
AT2G22970,0.27,1.41946E-07,0.002178167,5
AT3G16630,0.27,4.35721E-08,0.000668614,5
AT3G24570,0.27,2.26859E-08,0.000348116,5
AT3G56190,0.27,1.49735E-07,0.002297682,5
AT1G05350,0.27,6.27136E-09,9.6234E-05,5
AT5G42560,0.27,1.08019E-10,1.65756E-06,5
AT3G57230,0.27,2.793E-09,4.28586E-05,5
AT4G25680,0.27,6.72378E-10,1.03176E-05,5
AT5G11930,0.27,2.7525E-10,4.22372E-06,5
AT3G59500,0.27,3.54226E-09,5.43559E-05,5
AT1G09270,0.27,6.33182E-09,9.71618E-05,5
AT2G23780,0.27,9.81359E-12,1.5059E-07,5
AT1G11020,0.27,1.46973E-08,0.00022553,5
AT5G13460,0.27,4.49733E-10,6.90115E-06,5
AT5G16510,0.27,7.04721E-08,0.001081395,5
AT3G66654,0.27,3.11412E-07,0.004778623,5
AT3G09300,0.27,4.67771E-08,0.000717795,5
AT2G01070,0.27,3.34683E-12,5.13571E-08,5
AT3G50690,0.27,1.01426E-08,0.000155639,5
AT5G61010,0.27,9.38275E-11,1.43978E-06,5
AT3G25800,0.27,1.20088E-13,1.84275E-09,5
AT1G80350,0.27,8.17455E-10,1.25438E-05,5
AT1G12160,0.27,3.12832E-10,4.8004E-06,5
AT5G46210,0.27,6.31237E-09,9.68633E-05,5
AT1G49590,0.27,1.49651E-11,2.29639E-07,5
AT1G54990,0.27,2.12488E-07,0.00326063,5
AT1G09470,0.26,9.3536E-09,0.000143531,5
AT2G25080,0.26,4.23389E-09,6.4969E-05,5
AT5G11640,0.26,3.22266E-10,4.94517E-06,5
AT2G35000,0.26,4.50169E-07,0.006907847,5
AT1G31780,0.26,1.52572E-12,2.34122E-08,5
AT5G25440,0.26,4.23592E-09,6.50003E-05,5
AT5G01460,0.26,1.20172E-10,1.84405E-06,5
AT4G02370,0.26,3.40597E-08,0.000522647,5
AT3G51390,0.26,5.0723E-16,7.78344E-12,5
AT3G43210,0.26,1.29802E-07,0.001991806,5
AT3G09770,0.26,2.32425E-08,0.000356656,5
AT1G49950,0.26,1.58283E-08,0.000242885,5
AT5G25070,0.26,1.8751E-09,2.87733E-05,5
AT5G24650,0.26,4.02401E-11,6.17485E-07,5
AT3G08650,0.26,1.02573E-08,0.000157398,5
AT5G38600,0.26,8.68525E-13,1.33275E-08,5
AT5G27730,0.26,3.73238E-07,0.005727344,5
AT5G58440,0.26,8.34036E-10,1.27983E-05,5
AT5G52280,0.26,3.49427E-07,0.005361963,5
AT5G55170,0.26,5.10637E-07,0.007835723,5
AT4G27750,0.26,1.12784E-09,1.73067E-05,5
AT1G44770,0.26,1.33392E-09,2.0469E-05,5
AT5G67280,0.26,2.47133E-13,3.79225E-09,5
AT2G20230,0.26,5.28127E-10,8.10411E-06,5
AT5G50000,0.26,1.80245E-11,2.76587E-07,5
AT5G65685,0.26,1.83163E-08,0.000281063,5
AT1G24120,0.26,3.36476E-09,5.16322E-05,5
AT2G31810,0.26,1.56799E-07,0.002406079,5
AT4G34160,0.26,6.74604E-09,0.000103518,5
AT5G17990,0.26,2.23797E-08,0.000343417,5
AT1G21900,0.26,5.15487E-08,0.000791015,5
AT4G38040,0.26,1.01753E-09,1.5614E-05,5
AT3G53710,0.26,2.98937E-10,4.58719E-06,5
AT1G08960,0.26,7.01948E-14,1.07714E-09,5
AT1G59650,0.26,3.447E-10,5.28942E-06,5
AT1G21780,0.26,1.79622E-08,0.00027563,5
AT4G11050,0.26,3.422E-07,0.005251055,5
AT5G48300,0.26,8.64724E-11,1.32692E-06,5
AT4G22540,0.26,9.46661E-08,0.001452651,5
AT1G10740,0.26,4.95745E-09,7.60721E-05,5
AT3G48260,0.26,3.0577E-08,0.000469204,5
AT3G47590,0.26,8.06037E-13,1.23686E-08,5
AT3G51930,0.26,8.06885E-08,0.001238166,5
AT3G19290,0.26,3.27321E-09,5.02274E-05,5
AT4G03110,0.26,1.95162E-08,0.000299477,5
AT2G20860,0.26,3.70345E-07,0.005682938,5
AT1G63110,0.26,5.61657E-11,8.61863E-07,5
AT2G30950,0.26,2.15519E-09,3.30714E-05,5
AT1G23870,0.26,3.32681E-08,0.000510498,5
AT1G04030,0.26,3.51069E-10,5.38716E-06,5
AT3G24350,0.26,5.37988E-09,8.25542E-05,5
AT5G66675,0.26,1.30377E-10,2.00064E-06,5
AT3G05970,0.26,1.80346E-09,2.7674E-05,5
AT5G14150,0.26,5.93363E-08,0.000910515,5
AT4G01690,0.26,2.88884E-14,4.43293E-10,5
AT3G46830,0.26,5.57883E-07,0.008560707,5
AT2G07180,0.26,1.57053E-07,0.002409983,5
AT3G49310,0.25,8.54345E-12,1.31099E-07,5
AT5G22280,0.25,6.40141E-09,9.82296E-05,5
AT5G67130,0.25,8.15814E-16,1.25187E-11,5
AT3G02700,0.25,9.80329E-11,1.50431E-06,5
AT4G28220,0.25,5.97932E-10,9.17526E-06,5
AT3G60070,0.25,1.20133E-11,1.84344E-07,5
AT2G17020,0.25,5.96912E-10,9.15961E-06,5
AT3G18710,0.25,2.16868E-10,3.32784E-06,5
AT4G33300,0.25,3.23424E-08,0.000496294,5
AT4G14430,0.25,1.74522E-12,2.67804E-08,5
AT5G12120,0.25,6.25104E-07,0.009592214,5
AT5G18280,0.25,3.65441E-08,0.00056077,5
AT1G16040,0.25,2.87892E-07,0.004417704,5
AT4G01395,0.25,1.29408E-07,0.001985759,5
AT3G48210,0.25,2.19987E-10,3.3757E-06,5
AT4G20330,0.25,6.2572E-15,9.60167E-11,5
AT2G42300,0.25,1.67255E-10,2.56653E-06,5
AT1G10580,0.25,2.56246E-09,3.9321E-05,5
AT2G47500,0.25,8.44521E-08,0.001295917,5
AT3G51310,0.25,5.05724E-09,7.76034E-05,5
AT5G59430,0.25,3.95782E-10,6.07328E-06,5
AT2G14740,0.25,1.50716E-09,2.31274E-05,5
AT5G52530,0.25,1.74259E-07,0.00267401,5
