"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT4G21215",9.90524555142153e-47,0.340878777723194,0.617,0.317,1.97510596295345e-42
"FAD6",1.00961646510145e-46,0.309609267017228,0.692,0.387,2.01317523141229e-42
"SMO1-2",2.97574680196693e-46,0.279596032738548,0.561,0.265,5.93363912312205e-42
"AT1G60670",4.00686703037574e-46,0.270459827745336,0.469,0.208,7.98969285856923e-42
"AT1G08315",4.13015833667162e-46,0.301552341497088,0.587,0.303,8.23553572332321e-42
"MRS2-2",6.09558051863943e-46,0.290206844858771,0.428,0.169,1.2154587554167e-41
"AT4G40080",6.60042459845842e-46,0.364689708929457,0.661,0.361,1.31612466493261e-41
"AT1G07870",9.91022324071209e-46,0.304067838650099,0.629,0.33,1.97609851419799e-41
"AT1G04490",3.97134762432398e-45,0.405353522757383,0.346,0.122,7.91886716290202e-41
"ATRBL3",6.28531558770565e-45,0.296452257684509,0.586,0.323,1.25329192818851e-40
"AT4G27745",6.77163815129273e-45,0.336227651343881,0.632,0.341,1.35026464736777e-40
"YSL3",1.35205374433319e-44,0.295706936871383,0.406,0.16,2.69599516620039e-40
"AT2G36885",2.25353123099509e-44,0.326260570019436,0.552,0.273,4.49354127460421e-40
"AT2G32140",6.31592723181938e-44,0.323366035978921,0.406,0.161,1.25939589002478e-39
"AT3G17680",3.34647646990377e-43,0.280124741302103,0.376,0.134,6.67287408098811e-39
"AT1G01710",3.54466769750264e-43,0.277326647068291,0.506,0.243,7.06806738882026e-39
"AT3G23570",3.77998477098552e-43,0.430761200401094,0.308,0.102,7.53728963334513e-39
"AT5G66052",8.50180358949032e-43,0.320910841490087,0.682,0.386,1.69525963574437e-38
"AT1G20490",2.58123895536233e-42,0.319364555169129,0.687,0.4,5.14699047699249e-38
"AT5G17010",3.88519606712339e-42,0.260014720692876,0.441,0.187,7.74708095784404e-38
"ROPGAP7",4.79425621096027e-42,0.318308068834939,0.534,0.258,9.55974688465477e-38
"GGAT1",5.14875913316596e-42,0.279120711313852,0.536,0.258,1.02666257115329e-37
